Team,win_percentage,season,Player 1 age,Player 1 player_height,Player 1 player_weight,Player 1 college,Player 1 country,Player 1 draft_year,Player 1 draft_round,Player 1 draft_number,Player 1 gp,Player 1 pts,Player 1 reb,Player 1 ast,Player 1 net_rating,Player 1 oreb_pct,Player 1 dreb_pct,Player 1 usg_pct,Player 1 ts_pct,Player 1 ast_pct,Player 2 age,Player 2 player_height,Player 2 player_weight,Player 2 college,Player 2 country,Player 2 draft_year,Player 2 draft_round,Player 2 draft_number,Player 2 gp,Player 2 pts,Player 2 reb,Player 2 ast,Player 2 net_rating,Player 2 oreb_pct,Player 2 dreb_pct,Player 2 usg_pct,Player 2 ts_pct,Player 2 ast_pct,Player 3 age,Player 3 player_height,Player 3 player_weight,Player 3 college,Player 3 country,Player 3 draft_year,Player 3 draft_round,Player 3 draft_number,Player 3 gp,Player 3 pts,Player 3 reb,Player 3 ast,Player 3 net_rating,Player 3 oreb_pct,Player 3 dreb_pct,Player 3 usg_pct,Player 3 ts_pct,Player 3 ast_pct,Player 4 age,Player 4 player_height,Player 4 player_weight,Player 4 college,Player 4 country,Player 4 draft_year,Player 4 draft_round,Player 4 draft_number,Player 4 gp,Player 4 pts,Player 4 reb,Player 4 ast,Player 4 net_rating,Player 4 oreb_pct,Player 4 dreb_pct,Player 4 usg_pct,Player 4 ts_pct,Player 4 ast_pct,Player 5 age,Player 5 player_height,Player 5 player_weight,Player 5 college,Player 5 country,Player 5 draft_year,Player 5 draft_round,Player 5 draft_number,Player 5 gp,Player 5 pts,Player 5 reb,Player 5 ast,Player 5 net_rating,Player 5 oreb_pct,Player 5 dreb_pct,Player 5 usg_pct,Player 5 ts_pct,Player 5 ast_pct
NJN,0.573,2003,24.0,200.66,100.697424,13,0,2001,1,13,82,18.5,5.7,3.8,4.8,0.0409999999999999,0.134,0.2269999999999999,0.573,0.18,26.0,205.74,106.140528,60,0,2000,1,1,65,16.7,9.5,2.5,5.1,0.069,0.247,0.249,0.528,0.134,31.0,193.04,96.161504,7,0,1994,1,2,67,15.5,6.4,9.2,7.8,0.04,0.1639999999999999,0.24,0.485,0.422,30.0,195.58,81.64656,104,0,1996,1,8,82,13.1,4.0,2.5,4.5,0.023,0.11,0.182,0.526,0.126,34.0,208.28,118.38751200000002,6,0,1992,1,2,12,8.0,2.3,0.7,-5.0,0.045,0.098,0.21,0.5579999999999999,0.073
HOU,0.549,2003,23.0,228.6,140.61352,0,19,2002,1,1,82,17.5,9.0,1.5,3.6,0.093,0.22,0.252,0.586,0.09,27.0,190.5,90.7184,26,0,1999,1,2,79,16.6,5.5,6.2,3.0,0.045,0.111,0.237,0.501,0.276,28.0,193.04,97.52228,72,0,1998,2,41,80,15.8,4.5,3.2,1.8,0.015,0.1119999999999999,0.2,0.535,0.144,33.0,198.12,99.79024,15,0,1992,1,4,80,12.9,6.1,2.8,2.5,0.02,0.154,0.171,0.54,0.126,27.0,205.74,115.66596,18,0,1997,1,14,75,11.5,5.1,1.4,-1.3,0.079,0.142,0.231,0.512,0.105
DEN,0.524,2003,20.0,203.2,99.79024,8,0,2003,1,3,82,21.0,6.1,2.8,0.6,0.069,0.122,0.283,0.509,0.134,28.0,187.96,90.7184,42,0,1999,1,8,82,14.8,4.5,6.1,2.5,0.051,0.0969999999999999,0.206,0.541,0.283,31.0,193.04,92.98636,25,0,1994,2,46,73,14.2,2.7,2.1,1.0,0.023,0.08,0.218,0.512,0.111,21.0,210.82,117.93392,0,35,2002,1,7,77,11.8,6.5,2.2,4.9,0.072,0.161,0.171,0.578,0.104,28.0,165.1,60.327736,31,0,0,8,0,82,10.2,1.7,3.6,-0.1,0.025,0.063,0.2239999999999999,0.501,0.285
MIA,0.512,2003,32.0,198.12,90.7184,58,0,1994,1,10,81,17.3,3.8,3.2,1.3,0.015,0.107,0.225,0.5379999999999999,0.16,24.0,208.28,102.0582,72,0,1999,1,4,80,17.1,9.7,4.1,0.5,0.062,0.24,0.246,0.516,0.203,22.0,193.04,96.161504,27,0,2003,1,5,61,16.2,4.0,4.5,1.9,0.046,0.088,0.246,0.53,0.241,27.0,187.96,79.3786,98,0,1998,2,39,82,10.2,2.8,4.5,1.3,0.012,0.092,0.174,0.509,0.252,24.0,200.66,98.429464,45,0,2002,1,10,68,9.2,4.8,1.9,1.9,0.052,0.138,0.185,0.44,0.106
UTA,0.512,2003,23.0,205.74,102.0582,0,34,1999,1,24,78,16.5,8.1,3.1,1.2,0.095,0.174,0.218,0.5589999999999999,0.152,28.0,200.66,104.779752,9,0,1998,1,15,31,16.2,8.0,2.0,1.1,0.1,0.171,0.223,0.524,0.102,24.0,187.96,91.625584,150,16,0,8,0,71,12.6,2.6,5.0,-1.4,0.025,0.091,0.236,0.517,0.3289999999999999,27.0,195.58,95.25432,0,10,1999,2,40,73,11.3,3.1,1.7,-2.2,0.0289999999999999,0.1009999999999999,0.201,0.521,0.104,27.0,195.58,95.25432,150,27,0,8,0,82,11.2,2.9,1.3,-3.1,0.037,0.113,0.236,0.5,0.107
MIL,0.5,2003,24.0,198.12,97.52228,15,0,2000,2,43,82,21.7,5.0,2.3,-1.3,0.044,0.108,0.26,0.544,0.1119999999999999,28.0,208.28,108.86208,42,0,1997,1,2,72,16.1,7.0,1.7,0.4,0.075,0.168,0.237,0.564,0.091,26.0,195.58,100.697424,21,0,2000,1,17,82,14.4,4.4,1.9,3.1,0.043,0.12,0.218,0.552,0.103,28.0,208.28,102.0582,26,0,1995,1,1,76,10.9,8.5,1.0,1.1,0.114,0.206,0.179,0.51,0.055,28.0,205.74,120.20188,91,0,1998,1,22,56,10.5,7.3,0.9,-1.9,0.085,0.208,0.1889999999999999,0.513,0.052
NOH,0.5,2003,25.0,190.5,101.151016,3,0,1999,1,3,67,22.9,4.3,7.5,2.7,0.027,0.095,0.298,0.492,0.363,31.0,203.2,112.037224,43,0,1993,1,4,19,20.8,6.2,2.5,0.9,0.0289999999999999,0.145,0.293,0.457,0.123,33.0,185.42,92.079176,91,0,0,8,0,61,14.0,2.2,2.9,-1.4,0.015,0.062,0.222,0.483,0.159,26.0,210.82,117.480328,43,5,2000,1,19,82,13.6,10.3,1.0,-1.5,0.108,0.241,0.201,0.551,0.055,36.0,185.42,81.64656,134,0,0,8,0,79,10.6,2.9,3.9,1.6,0.031,0.086,0.191,0.525,0.244
POR,0.5,2003,22.0,205.74,122.46984,11,0,2001,1,19,81,20.1,10.5,2.0,-1.6,0.0969999999999999,0.236,0.276,0.528,0.1009999999999999,27.0,205.74,111.13004,7,0,1996,1,3,85,16.3,7.5,2.0,-2.2,0.0819999999999999,0.183,0.248,0.557,0.126,29.0,195.58,88.45044,43,0,1997,1,13,51,13.6,3.6,4.5,2.2,0.018,0.098,0.206,0.499,0.211,30.0,177.8,77.56423199999999,13,0,1995,1,7,82,13.4,3.8,6.1,-2.6,0.02,0.0969999999999999,0.192,0.508,0.268,22.0,205.74,95.25432,0,0,2000,1,3,79,10.9,4.5,2.1,-2.8,0.064,0.129,0.2189999999999999,0.514,0.142
NYK,0.476,2003,27.0,187.96,92.98636,9,0,1996,1,4,81,20.2,3.2,8.9,-0.9,0.02,0.072,0.255,0.519,0.385,33.0,198.12,90.7184,105,0,1993,1,11,50,18.5,2.4,2.0,-0.1,0.013,0.064,0.25,0.539,0.1009999999999999,27.0,208.28,108.86208,104,0,1997,1,7,66,14.7,4.8,1.9,0.7,0.034,0.14,0.2239999999999999,0.534,0.102,31.0,205.74,106.59412,73,0,1995,1,10,80,11.1,8.3,1.9,-0.4,0.067,0.2269999999999999,0.185,0.503,0.098,32.0,210.82,113.398,145,0,1993,1,8,54,9.8,5.2,1.2,-1.7,0.1009999999999999,0.144,0.204,0.53,0.09
GSW,0.451,2003,23.0,198.12,102.0582,11,0,2001,1,5,78,18.7,6.7,2.9,-0.3,0.047,0.151,0.256,0.504,0.143,32.0,185.42,88.45044,60,0,1993,2,37,39,12.6,2.7,5.3,-7.1,0.0139999999999999,0.079,0.2189999999999999,0.469,0.281,28.0,210.82,120.20188,119,0,1996,1,10,74,12.3,12.0,0.8,-0.5,0.159,0.247,0.178,0.573,0.044,37.0,208.28,108.86208,45,0,1989,2,36,82,11.8,3.9,3.3,-2.0,0.021,0.106,0.1939999999999999,0.473,0.16,23.0,205.74,104.32616,32,0,2002,1,3,75,11.7,5.9,2.9,-3.9,0.0409999999999999,0.17,0.183,0.547,0.161
SEA,0.451,2003,28.0,195.58,92.98636,45,0,1996,1,5,56,23.0,5.1,4.8,1.5,0.038,0.118,0.278,0.5660000000000001,0.223,24.0,208.28,97.52228,0,0,1998,2,32,80,17.8,6.5,2.2,-0.2,0.053,0.151,0.233,0.527,0.105,24.0,193.04,86.18248,176,0,2002,2,41,82,12.4,2.5,2.5,-3.6,0.026,0.091,0.266,0.497,0.185,23.0,208.28,106.140528,0,31,2001,1,12,77,12.0,5.3,1.8,0.3,0.053,0.15,0.1939999999999999,0.5329999999999999,0.102,32.0,198.12,92.079176,38,0,1995,1,15,59,10.8,3.5,5.8,1.2,0.0139999999999999,0.118,0.156,0.6679999999999999,0.29
BOS,0.439,2003,26.0,198.12,104.32616,35,0,1998,1,10,80,23.0,6.5,5.1,-0.1,0.026,0.163,0.304,0.517,0.249,24.0,200.66,88.45044,57,0,1998,1,21,79,14.4,4.5,3.3,-2.9,0.036,0.127,0.228,0.5329999999999999,0.188,28.0,213.36,113.398,70,0,1997,2,54,82,10.3,7.2,0.9,0.4,0.1,0.178,0.161,0.601,0.053,24.0,200.66,94.347136,0,40,2002,1,16,81,9.2,3.7,2.3,-1.3,0.032,0.123,0.173,0.531,0.14,29.0,180.34,72.57472,127,0,0,8,0,64,8.4,1.5,3.5,2.1,0.0069999999999999,0.061,0.185,0.511,0.248
CLE,0.427,2003,19.0,203.2,108.86208,0,0,2003,1,1,79,20.9,5.5,5.9,-2.6,0.035,0.1169999999999999,0.28,0.488,0.268,22.0,205.74,117.026736,32,0,2002,2,34,75,15.5,11.4,2.0,0.5,0.099,0.268,0.198,0.5670000000000001,0.098,29.0,220.98,117.93392,0,12,1996,1,20,81,15.3,8.1,1.3,-3.7,0.122,0.163,0.2289999999999999,0.541,0.074,29.0,193.04,81.19296800000001,4,0,1996,2,37,70,11.8,2.5,6.1,-0.4,0.016,0.069,0.179,0.511,0.29,31.0,203.2,99.79024,17,0,1995,1,14,71,10.0,4.0,1.7,2.8,0.038,0.128,0.1939999999999999,0.493,0.105
PHI,0.402,2003,29.0,182.88,74.84268,6,0,1996,1,1,48,26.4,3.7,6.8,-2.1,0.019,0.079,0.3429999999999999,0.478,0.325,31.0,200.66,108.86208,33,0,1994,1,1,42,16.6,4.5,1.4,-6.2,0.0409999999999999,0.121,0.267,0.518,0.085,26.0,200.66,111.13004,75,0,1999,1,22,74,13.6,10.1,1.5,-3.3,0.1169999999999999,0.213,0.1969999999999999,0.527,0.077,31.0,190.5,92.532768,11,0,1995,2,43,82,10.3,3.4,6.9,-2.8,0.025,0.087,0.165,0.494,0.3229999999999999,29.0,208.28,114.758776,58,0,1997,2,37,22,9.4,5.7,0.8,-4.1,0.085,0.165,0.182,0.498,0.054
TOR,0.402,2003,27.0,198.12,102.0582,4,0,1998,1,5,73,22.5,4.8,4.8,0.4,0.038,0.104,0.321,0.501,0.262,31.0,203.2,98.429464,18,0,1994,1,13,66,15.5,4.0,5.0,-2.5,0.015,0.105,0.235,0.485,0.236,31.0,205.74,104.32616,45,0,1994,1,4,82,14.7,9.9,1.5,-2.3,0.08,0.23,0.195,0.5479999999999999,0.075,20.0,208.28,95.25432,9,0,2003,1,4,75,11.5,7.4,1.0,-3.4,0.087,0.171,0.182,0.513,0.0559999999999999,25.0,195.58,102.0582,9,0,1999,1,20,69,9.0,3.9,1.9,-4.9,0.04,0.14,0.212,0.471,0.138
PHX,0.354,2003,21.0,208.28,111.13004,0,0,2002,1,9,55,20.6,9.0,1.4,-2.8,0.088,0.188,0.2739999999999999,0.536,0.07,26.0,200.66,97.52228,28,0,1999,1,9,79,19.0,9.3,2.7,-2.9,0.074,0.1889999999999999,0.2269999999999999,0.513,0.1159999999999999,23.0,200.66,106.59412,128,0,2001,1,10,82,16.7,4.7,4.4,-2.9,0.027,0.103,0.216,0.491,0.187,21.0,190.5,79.83219199999998,0,35,2003,1,28,70,7.9,1.8,2.4,-4.0,0.018,0.075,0.183,0.5529999999999999,0.175,31.0,187.96,81.64656,50,0,1994,2,30,67,6.9,1.9,4.1,-5.8,0.016,0.087,0.187,0.469,0.31
ATL,0.341,2003,26.0,203.2,98.883056,143,0,1997,2,42,80,18.1,4.6,3.1,-3.8,0.038,0.102,0.249,0.521,0.155,26.0,187.96,81.64656,13,0,1999,1,10,81,16.8,4.1,5.4,-4.0,0.019,0.106,0.231,0.519,0.261,26.0,213.36,117.93392,9,0,2000,1,15,20,11.3,5.6,0.9,2.2,0.077,0.156,0.192,0.5579999999999999,0.051,29.0,205.74,106.59412,27,0,1997,2,50,56,10.2,3.1,0.8,-5.2,0.054,0.1169999999999999,0.214,0.544,0.068,31.0,195.58,90.7184,36,0,1995,1,17,80,7.5,4.1,2.9,0.8,0.071,0.158,0.191,0.51,0.24
LAC,0.341,2003,24.0,198.12,103.418976,32,0,1999,1,13,73,20.7,5.9,3.1,-4.3,0.0409999999999999,0.146,0.251,0.586,0.154,25.0,203.2,120.20188,32,0,1999,1,1,69,20.0,10.3,3.3,-5.5,0.115,0.19,0.2319999999999999,0.5670000000000001,0.157,24.0,195.58,107.954896,74,0,2000,1,18,65,17.2,6.4,2.1,-4.8,0.068,0.131,0.24,0.484,0.108,21.0,208.28,103.872568,26,0,2002,1,8,65,8.6,4.7,0.8,-4.7,0.102,0.159,0.192,0.557,0.067,25.0,195.58,98.429464,0,31,2000,2,30,58,8.5,3.0,4.8,-4.6,0.0289999999999999,0.087,0.159,0.475,0.258
WAS,0.305,2003,22.0,190.5,86.636072,13,0,2001,2,30,55,19.6,4.6,5.0,-5.5,0.0289999999999999,0.109,0.268,0.512,0.244,25.0,195.58,83.46092800000001,78,0,1998,1,8,61,18.8,5.3,2.4,-5.5,0.049,0.127,0.2769999999999999,0.496,0.144,29.0,198.12,98.883056,4,0,1995,1,3,26,13.9,3.6,4.0,-9.4,0.023,0.1169999999999999,0.256,0.494,0.24,22.0,210.82,112.490816,0,0,2001,1,1,74,10.9,7.4,1.5,-4.2,0.091,0.19,0.175,0.547,0.087,22.0,200.66,99.79024,19,0,2003,1,10,70,9.6,3.8,1.5,-7.2,0.037,0.108,0.186,0.456,0.092
CHI,0.28,2003,24.0,195.58,86.18248,18,0,2000,1,8,80,17.3,3.5,5.1,-5.8,0.017,0.094,0.257,0.486,0.27,21.0,210.82,129.27372,0,0,2001,1,4,73,14.7,6.2,0.9,-6.3,0.074,0.157,0.246,0.5379999999999999,0.061,23.0,190.5,86.18248,35,0,2003,1,7,76,12.0,3.4,6.8,-4.6,0.017,0.089,0.183,0.51,0.32,36.0,195.58,97.975872,61,0,1990,1,5,56,9.6,3.4,1.6,-9.8,0.046,0.1,0.2189999999999999,0.4429999999999999,0.122,35.0,205.74,104.32616,29,0,1990,2,45,80,8.9,8.4,1.7,-6.3,0.086,0.203,0.155,0.465,0.093
ORL,0.256,2003,25.0,203.2,95.25432,0,0,1997,1,9,67,28.0,6.0,5.5,-7.1,0.039,0.131,0.33,0.526,0.272,31.0,205.74,104.32616,18,0,1994,1,5,81,17.0,7.0,2.0,-7.0,0.067,0.161,0.239,0.513,0.098,22.0,208.28,109.769264,35,0,2002,1,4,79,11.6,6.5,1.1,-12.8,0.083,0.2,0.226,0.484,0.076,23.0,195.58,95.25432,0,0,2000,1,23,80,11.4,3.7,2.0,-5.7,0.038,0.107,0.2019999999999999,0.473,0.114,27.0,182.88,80.73937600000001,66,0,1998,1,23,76,10.5,2.5,4.2,-10.2,0.012,0.08,0.174,0.518,0.225
DAL,0.732,2002,25.0,213.36,111.13004,0,13,1998,1,9,80,25.1,9.9,3.0,12.9,0.0289999999999999,0.249,0.273,0.581,0.129,30.0,200.66,102.0582,54,0,1995,1,21,69,19.3,5.8,3.0,12.6,0.044,0.122,0.24,0.514,0.124,29.0,190.5,88.45044,141,5,1996,1,15,82,17.8,2.9,7.3,10.3,0.026,0.07,0.242,0.5760000000000001,0.351,31.0,185.42,88.45044,60,0,1993,2,37,73,12.5,2.8,4.3,6.0,0.019,0.095,0.2289999999999999,0.509,0.252,27.0,210.82,111.13004,35,0,1998,1,3,69,9.3,4.8,0.8,7.7,0.085,0.142,0.168,0.578,0.05
SAS,0.732,2002,27.0,213.36,117.93392,62,18,1997,1,1,81,23.3,12.9,3.9,9.1,0.1,0.268,0.2789999999999999,0.564,0.191,21.0,187.96,81.64656,0,1,2001,1,28,82,15.5,2.6,5.3,8.9,0.015,0.071,0.228,0.542,0.268,25.0,203.2,99.79024,143,0,1997,2,42,80,11.8,3.6,2.3,5.2,0.036,0.11,0.22,0.526,0.136,28.0,200.66,115.66596,82,0,1996,2,44,79,10.4,6.4,1.6,6.3,0.095,0.21,0.223,0.5379999999999999,0.1119999999999999,37.0,215.9,113.398,87,0,1987,1,1,64,8.5,7.9,1.0,11.2,0.118,0.22,0.1669999999999999,0.531,0.057
SAC,0.72,2002,30.0,208.28,111.13004,18,0,1993,1,1,67,23.0,10.5,5.4,7.5,0.07,0.215,0.303,0.485,0.238,26.0,208.28,103.872568,0,22,1996,1,14,72,19.2,5.5,2.0,8.2,0.0279999999999999,0.1369999999999999,0.223,0.6,0.089,25.0,185.42,86.18248,13,0,1998,1,2,55,15.9,2.7,5.2,8.6,0.022,0.061,0.217,0.5589999999999999,0.231,30.0,185.42,83.91452,25,0,1997,1,23,59,15.2,3.7,3.1,5.5,0.038,0.102,0.237,0.561,0.187,35.0,215.9,117.93392,0,22,1989,1,26,80,9.9,7.2,3.4,9.5,0.076,0.178,0.171,0.519,0.16
MIN,0.622,2002,27.0,210.82,99.79024,0,0,1995,1,5,82,23.0,13.4,6.0,6.8,0.086,0.282,0.262,0.5529999999999999,0.249,26.0,200.66,110.676448,47,0,1999,1,6,52,17.6,4.6,2.6,4.2,0.035,0.1119999999999999,0.221,0.5670000000000001,0.1159999999999999,27.0,185.42,77.11064,100,0,0,8,0,79,14.2,2.3,5.7,2.7,0.018,0.059,0.213,0.531,0.261,27.0,213.36,112.490816,0,24,1998,1,17,77,11.2,6.5,1.5,2.3,0.073,0.1689999999999999,0.176,0.536,0.074,35.0,195.58,97.52228,61,0,1990,1,5,82,8.7,3.0,1.9,0.7,0.0279999999999999,0.108,0.187,0.477,0.12
DET,0.61,2002,25.0,200.66,87.543256,45,0,1999,1,7,82,19.7,3.9,2.5,3.2,0.04,0.105,0.314,0.531,0.171,26.0,190.5,91.625584,101,0,1997,1,3,74,16.2,3.7,3.9,4.0,0.019,0.124,0.24,0.5820000000000001,0.238,36.0,208.28,102.0582,45,0,1989,2,36,81,12.2,3.9,3.3,3.2,0.033,0.102,0.205,0.477,0.175,29.0,200.66,111.13004,128,0,1995,1,13,82,12.0,4.4,1.3,8.1,0.0819999999999999,0.121,0.249,0.515,0.099,28.0,180.34,72.57472,127,0,0,8,0,65,7.1,1.5,2.7,4.6,0.017,0.064,0.191,0.475,0.22
LAL,0.61,2002,24.0,200.66,97.52228,0,0,1996,1,13,82,30.0,6.9,5.9,3.7,0.035,0.152,0.3289999999999999,0.55,0.268,31.0,215.9,151.95332,46,0,1992,1,1,67,27.5,11.1,3.1,6.9,0.12,0.214,0.303,0.602,0.15,28.0,185.42,92.98636,122,0,1996,1,24,82,10.5,2.9,3.6,4.4,0.016,0.079,0.145,0.52,0.157,33.0,200.66,106.59412,4,5,1991,1,24,76,9.0,4.3,3.3,2.8,0.032,0.131,0.157,0.523,0.171,25.0,203.2,102.0582,116,0,1999,1,23,71,6.9,4.0,1.3,2.7,0.063,0.143,0.158,0.485,0.092
POR,0.61,2002,28.0,210.82,104.32616,4,0,1995,1,4,74,18.1,7.4,2.1,5.7,0.051,0.1939999999999999,0.233,0.552,0.1009999999999999,26.0,195.58,95.25432,94,0,1998,1,11,75,15.2,5.3,3.3,2.6,0.05,0.146,0.257,0.505,0.181,28.0,195.58,88.45044,43,0,1997,1,13,76,13.9,3.5,4.3,4.4,0.025,0.099,0.1939999999999999,0.556,0.204,37.0,203.2,103.418976,154,0,1987,1,5,64,10.8,4.3,4.5,8.2,0.037,0.135,0.1989999999999999,0.52,0.2339999999999999,21.0,205.74,114.758776,11,0,2001,1,19,77,8.4,4.5,0.5,-4.0,0.124,0.196,0.228,0.555,0.0579999999999999
NJN,0.598,2002,30.0,193.04,96.161504,7,0,1994,1,2,80,18.7,6.3,8.9,7.6,0.042,0.148,0.255,0.526,0.407,25.0,205.74,106.140528,60,0,2000,1,1,77,16.7,8.3,2.4,7.3,0.073,0.208,0.247,0.511,0.126,23.0,200.66,100.697424,13,0,2001,1,13,80,15.5,6.4,2.5,6.4,0.06,0.143,0.1969999999999999,0.563,0.119,29.0,195.58,81.64656,104,0,1996,1,8,65,13.0,3.9,2.6,5.4,0.03,0.1169999999999999,0.191,0.55,0.15,32.0,195.58,92.98636,83,0,1993,2,28,77,10.3,3.0,2.0,2.8,0.036,0.099,0.2,0.494,0.139
IND,0.585,2002,24.0,210.82,109.769264,0,0,1996,1,17,77,20.8,10.3,2.0,3.1,0.0819999999999999,0.225,0.264,0.539,0.105,23.0,200.66,111.583632,52,0,1999,1,16,69,15.5,5.2,2.9,7.6,0.051,0.122,0.223,0.529,0.144,27.0,213.36,118.38751200000002,33,0,0,8,0,73,13.1,8.3,2.6,6.0,0.0969999999999999,0.198,0.187,0.579,0.14,37.0,200.66,88.45044,3,0,1987,1,11,70,12.6,2.5,2.4,3.7,0.011,0.079,0.17,0.597,0.135,23.0,205.74,113.398,0,0,1998,1,25,82,12.2,6.2,1.5,2.8,0.075,0.162,0.218,0.493,0.089
PHI,0.585,2002,28.0,182.88,74.84268,6,0,1996,1,1,82,27.6,4.2,5.5,1.8,0.022,0.095,0.327,0.5,0.248,27.0,208.28,115.66596,42,0,1997,1,2,74,15.9,7.1,1.3,1.9,0.079,0.188,0.2319999999999999,0.556,0.068,30.0,190.5,92.532768,11,0,1995,2,43,82,12.9,3.7,6.6,1.0,0.026,0.089,0.168,0.546,0.278,25.0,200.66,111.13004,75,0,1999,1,22,66,10.1,8.0,1.7,2.3,0.108,0.205,0.172,0.517,0.091,36.0,208.28,122.46984,8,0,1990,1,1,64,9.4,7.0,1.4,6.3,0.099,0.198,0.173,0.525,0.0819999999999999
NOH,0.573,2002,30.0,203.2,112.037224,43,0,1993,1,4,82,21.6,6.1,5.6,2.6,0.023,0.154,0.271,0.507,0.259,24.0,190.5,101.151016,3,0,1999,1,3,50,17.1,3.7,6.4,4.7,0.034,0.081,0.243,0.5,0.302,32.0,185.42,92.079176,91,0,0,8,0,73,16.7,2.4,3.4,2.4,0.016,0.06,0.213,0.5329999999999999,0.159,33.0,210.82,108.408488,16,0,1992,2,29,78,10.7,9.0,1.9,2.4,0.107,0.209,0.139,0.5920000000000001,0.09,25.0,210.82,117.480328,43,5,2000,1,19,82,10.3,8.8,1.1,2.4,0.123,0.223,0.174,0.541,0.0579999999999999
UTA,0.573,2002,39.0,205.74,116.119552,16,0,1985,1,13,81,20.6,7.8,4.7,3.0,0.049,0.203,0.276,0.534,0.236,27.0,200.66,104.779752,9,0,1998,1,15,78,17.6,6.6,1.7,5.2,0.095,0.144,0.237,0.588,0.095,22.0,205.74,102.0582,0,34,1999,1,24,80,12.0,5.3,1.7,2.1,0.083,0.145,0.1939999999999999,0.598,0.11,41.0,185.42,79.3786,14,0,1984,1,16,82,10.8,2.5,7.7,5.2,0.0279999999999999,0.078,0.191,0.5770000000000001,0.445,31.0,200.66,98.429464,95,0,1993,1,6,81,8.6,3.5,2.0,4.9,0.04,0.106,0.158,0.514,0.113
BOS,0.537,2002,25.0,198.12,104.32616,35,0,1998,1,10,79,25.9,7.3,4.4,2.7,0.038,0.179,0.3289999999999999,0.532,0.236,26.0,205.74,111.13004,43,0,1996,1,6,78,20.1,7.2,4.8,1.5,0.033,0.168,0.2769999999999999,0.467,0.226,29.0,187.96,85.728888,43,0,1996,1,16,67,9.8,3.5,2.2,-0.7,0.024,0.1169999999999999,0.165,0.547,0.141,30.0,203.2,99.79024,17,0,1995,1,14,82,9.1,4.7,1.7,1.9,0.067,0.118,0.155,0.5379999999999999,0.103,22.0,187.96,83.91452,132,0,0,8,0,64,8.3,2.3,2.6,-2.1,0.013,0.1,0.18,0.515,0.19
PHX,0.537,2002,26.0,187.96,92.98636,9,0,1996,1,4,81,22.3,3.2,8.1,1.5,0.018,0.074,0.2739999999999999,0.52,0.357,25.0,200.66,97.52228,28,0,1999,1,9,81,21.2,9.5,2.4,0.8,0.066,0.1939999999999999,0.2319999999999999,0.5379999999999999,0.104,20.0,208.28,111.13004,0,0,2002,1,9,82,13.5,8.8,1.0,-0.8,0.109,0.206,0.214,0.53,0.05,31.0,200.66,97.52228,84,0,1993,1,3,58,10.6,4.4,4.1,0.5,0.043,0.123,0.192,0.499,0.21,22.0,200.66,106.59412,128,0,2001,1,10,82,9.8,3.2,2.6,1.4,0.0279999999999999,0.104,0.191,0.472,0.151
HOU,0.524,2002,26.0,190.5,88.45044,26,0,1999,1,2,81,21.0,6.2,6.2,2.4,0.057,0.115,0.259,0.541,0.278,27.0,193.04,95.25432,72,0,1998,2,41,73,17.5,4.2,2.8,1.6,0.027,0.087,0.205,0.537,0.121,22.0,226.06,134.26323200000002,0,19,2002,1,1,82,13.5,8.2,1.7,2.2,0.099,0.223,0.222,0.57,0.104,26.0,203.2,97.52228,12,0,1999,1,18,83,10.8,5.1,2.2,-3.9,0.0409999999999999,0.157,0.18,0.519,0.126,36.0,203.2,99.79024,18,0,1989,1,4,62,9.0,2.5,1.0,-1.1,0.021,0.092,0.166,0.563,0.075
MIL,0.512,2002,34.0,193.04,81.64656,38,0,1990,1,2,80,20.4,4.2,8.3,-1.0,0.0279999999999999,0.095,0.259,0.504,0.366,33.0,190.5,83.91452,36,0,1993,1,24,78,19.7,4.4,5.8,-1.2,0.024,0.124,0.262,0.565,0.293,23.0,198.12,97.52228,15,0,2000,2,43,82,15.1,4.5,1.4,2.6,0.05,0.14,0.2239999999999999,0.59,0.089,25.0,195.58,100.697424,21,0,2000,1,17,80,14.3,6.5,2.0,0.4,0.064,0.157,0.211,0.502,0.099,26.0,208.28,108.86208,104,0,1997,1,7,80,13.3,4.9,1.3,-0.4,0.048,0.143,0.225,0.527,0.071
ORL,0.512,2002,24.0,203.2,95.25432,0,0,1997,1,9,75,32.1,6.5,5.5,3.5,0.046,0.147,0.35,0.564,0.282,30.0,203.2,102.0582,32,0,1994,1,3,29,14.5,7.1,4.2,4.6,0.055,0.226,0.242,0.568,0.241,21.0,208.28,104.32616,35,0,2002,1,4,70,12.5,6.5,1.2,-3.7,0.1,0.178,0.243,0.503,0.076,26.0,198.12,97.975872,0,10,1999,2,40,76,12.3,3.1,1.8,-3.6,0.019,0.105,0.212,0.529,0.108,26.0,205.74,107.954896,64,0,1998,1,19,81,10.7,3.8,1.5,2.2,0.031,0.107,0.151,0.551,0.073
